COMMUNE_CODE,COMMUNE_NOM,NATIONALITE_ISO3,NATIONALITE_NOM,NOMBRE_TOTAL
0405,Sandweiler,CMR,camerounaise,10
0405,Sandweiler,CAN,canadienne,8
0405,Sandweiler,CAF,centrafricaine,1
0405,Sandweiler,CHL,chilienne,2
0405,Sandweiler,CHN,chinoise,32
0405,Sandweiler,CYP,chypriote,3
0405,Sandweiler,COL,colombienne,2
0405,Sandweiler,HRV,croate,17
0405,Sandweiler,CUB,cubaine,1
0405,Sandweiler,DNK,danoise,14
0405,Sandweiler,COD,de la République démocratique du Congo,1
0405,Sandweiler,BIH,de Bosnie-Herzégovine,12
0405,Sandweiler,MKD,de la Macédoine du Nord,11
0405,Sandweiler,ARE,des Émirats arabes unis,4
0405,Sandweiler,ESP,espagnole,118
0405,Sandweiler,EST,estonienne,23
0405,Sandweiler,FIN,finlandaise,19
0405,Sandweiler,FRA,française,469
0405,Sandweiler,GEO,géorgienne,2
0405,Sandweiler,GRC,grecque,48
0405,Sandweiler,GIN,guinéenne,1
0405,Sandweiler,HUN,hongroise,24
0405,Sandweiler,XXX,indéterminée,4
0405,Sandweiler,IND,indienne,29
0405,Sandweiler,IRN,iranienne,6
0405,Sandweiler,IRQ,iraquienne,11
0405,Sandweiler,IRL,irlandaise,32
0405,Sandweiler,ISL,islandaise,8
0405,Sandweiler,ISR,israélienne,7
0405,Sandweiler,ITA,italienne,297
0405,Sandweiler,JPN,japonaise,3
0405,Sandweiler,KAZ,kazakhe,1
0405,Sandweiler,XXK,kosovare,6
0405,Sandweiler,LVA,lettonne,11
0405,Sandweiler,LBN,libanaise,3
0405,Sandweiler,LTU,lituanienne,17
0405,Sandweiler,LUX,luxembourgeoise,2090
0405,Sandweiler,MDG,malgache,3
0405,Sandweiler,MLT,maltaise,6
0405,Sandweiler,MAR,marocaine,32
0405,Sandweiler,MUS,mauricienne,12
0405,Sandweiler,MEX,mexicaine,7
0405,Sandweiler,MNE,monténégrine,11
0405,Sandweiler,NLD,néerlandaise,21
0405,Sandweiler,NZL,néo-zélandaise,6
0405,Sandweiler,NGA,nigériane,4
0405,Sandweiler,NOR,norvégienne,2
0405,Sandweiler,UZB,ouzbèke,4
0405,Sandweiler,PER,péruvienne,4
0405,Sandweiler,PAK,pakistanaise,13
0405,Sandweiler,PRY,paraguayenne,3
0405,Sandweiler,PHL,philippine,5
0405,Sandweiler,POL,polonaise,41
0405,Sandweiler,PRT,portugaise,371
0405,Sandweiler,ROU,roumaine,73
0405,Sandweiler,RUS,russe,20
0405,Sandweiler,SEN,sénégalaise,5
0405,Sandweiler,SMR,saint-marinaise,2
0405,Sandweiler,SRB,serbe,2
0405,Sandweiler,SCG,serbe-et-monténégrine,1
0405,Sandweiler,SGP,singapourienne,1
0405,Sandweiler,SVN,slovène,2
0405,Sandweiler,SVK,slovaque,11
0405,Sandweiler,SWE,suédoise,34
0405,Sandweiler,ZAF,sud-africaine,7
0405,Sandweiler,CHE,suisse,6
0405,Sandweiler,SYR,syrienne,15
0405,Sandweiler,TWN,taïwanaise,7
0405,Sandweiler,CZE,tchèque,19
0405,Sandweiler,THA,thaïlandaise,2
0405,Sandweiler,TUN,tunisienne,17
0405,Sandweiler,TUR,turque,22
0405,Sandweiler,UKR,ukrainienne,36
0405,Sandweiler,URY,uruguayenne,2
0405,Sandweiler,VNM,vietnamienne,2
0405,Sandweiler,YEM,yéménite,3
0405,Sandweiler,ZWE,zimbabwéenne,1
0313,Sanem,YUG,++yougoslave,2
0313,Sanem,EGY,égyptienne,14
0313,Sanem,ECU,équatorienne,6
0313,Sanem,ERI,érythréenne,191
0313,Sanem,ETH,éthiopienne,14
0313,Sanem,AFG,afghane,68
0313,Sanem,ALB,albanaise,20
0313,Sanem,DZA,algérienne,51
0313,Sanem,DEU,allemande,256
0313,Sanem,USA,américaine,49
0313,Sanem,AGO,angolaise,2
0313,Sanem,XXA,apatride,9
0313,Sanem,ARG,argentine,3
0313,Sanem,ARM,arménienne,8
0313,Sanem,AUS,australienne,6
0313,Sanem,AUT,autrichienne,12
0313,Sanem,AZE,azerbaïdjanaise,2
0313,Sanem,BEN,béninoise,4
0313,Sanem,BGD,bangladaise,7
0313,Sanem,BEL,belge,315
0313,Sanem,BLR,biélorusse,9
0313,Sanem,BOL,bolivienne,7
0313,Sanem,BRA,brésilienne,224
0313,Sanem,GBR,britannique,56
0313,Sanem,BGR,bulgare,25
0313,Sanem,BFA,burkinabè,4
0313,Sanem,CPV,caboverdienne,152
0313,Sanem,CMR,camerounaise,66
0313,Sanem,CAN,canadienne,29
0313,Sanem,CHL,chilienne,5
0313,Sanem,CHN,chinoise,143
0313,Sanem,CYP,chypriote,3
0313,Sanem,COL,colombienne,31
0313,Sanem,CRI,costaricienne,6
0313,Sanem,HRV,croate,42
0313,Sanem,CUB,cubaine,7
0313,Sanem,DNK,danoise,8
0313,Sanem,COD,de la République démocratique du Congo,14
0313,Sanem,BIH,de Bosnie-Herzégovine,104
0313,Sanem,GNB,de Guinée-Bissau,20
0313,Sanem,STP,de Sao Tomé-et-Principe,2
0313,Sanem,SLE,de Sierra Leone,1
0313,Sanem,MKD,de la Macédoine du Nord,45
0313,Sanem,DOM,dominicaine,10
0313,Sanem,MMR,du Myanmar,1
0313,Sanem,ESP,espagnole,127
0313,Sanem,EST,estonienne,3
0313,Sanem,FIN,finlandaise,1
0313,Sanem,FRA,française,1234
0313,Sanem,GHA,ghanéenne,4
0313,Sanem,GRC,grecque,32
0313,Sanem,GTM,guatémaltèque,1
0313,Sanem,GIN,guinéenne,38
0313,Sanem,HTI,haïtienne,3
0313,Sanem,HUN,hongroise,39
0313,Sanem,XXX,indéterminée,1
0313,Sanem,IND,indienne,210
0313,Sanem,IDN,indonésienne,5
0313,Sanem,IRN,iranienne,85
0313,Sanem,IRQ,iraquienne,35
0313,Sanem,IRL,irlandaise,25
0313,Sanem,ISL,islandaise,3
0313,Sanem,ITA,italienne,936
0313,Sanem,CIV,ivoirienne,15
0313,Sanem,JAM,jamaïcaine,5
0313,Sanem,JPN,japonaise,7
0313,Sanem,JOR,jordanienne,4
0313,Sanem,KEN,kényane,8
0313,Sanem,KAZ,kazakhe,3
0313,Sanem,KGZ,kirghize,2
0313,Sanem,XXK,kosovare,99
0313,Sanem,LVA,lettonne,10
0313,Sanem,LBN,libanaise,18
0313,Sanem,LTU,lituanienne,9
0313,Sanem,LUX,luxembourgeoise,12303
0313,Sanem,MYS,malaisienne,4
0313,Sanem,MDG,malgache,3
0313,Sanem,MLI,malienne,1
0313,Sanem,MLT,maltaise,2
0313,Sanem,MAR,marocaine,119
0313,Sanem,MUS,mauricienne,37
0313,Sanem,MEX,mexicaine,10
0313,Sanem,MDA,moldave,3
0313,Sanem,MNG,mongole,1
0313,Sanem,MNE,monténégrine,406
0313,Sanem,MOZ,mozambicaine,3
0313,Sanem,NLD,néerlandaise,33
0313,Sanem,NZL,néo-zélandaise,1
0313,Sanem,NPL,népalaise,21
0313,Sanem,NIC,nicaraguayenne,2
0313,Sanem,NGA,nigériane,35
0313,Sanem,NER,nigérienne,6
0313,Sanem,NOR,norvégienne,1
0313,Sanem,UGA,ougandaise,2
0313,Sanem,UZB,ouzbèke,1
0313,Sanem,PER,péruvienne,10
0313,Sanem,PAK,pakistanaise,34
0313,Sanem,PSE,palestinienne,3
0313,Sanem,PAN,panaméenne,2
0313,Sanem,PRY,paraguayenne,2
0313,Sanem,PHL,philippine,27
0313,Sanem,POL,polonaise,81
0313,Sanem,PRT,portugaise,3485
0313,Sanem,ROU,roumaine,96
0313,Sanem,RUS,russe,70
0313,Sanem,RWA,rwandaise,1
0313,Sanem,SEN,sénégalaise,24
0313,Sanem,SLV,salvadorienne,1
0313,Sanem,SRB,serbe,120
0313,Sanem,SVN,slovène,12
0313,Sanem,SVK,slovaque,16
0313,Sanem,SOM,somalienne,5
0313,Sanem,SDN,soudanaise,7
0313,Sanem,LKA,sri-lankaise,8
0313,Sanem,SWE,suédoise,15
0313,Sanem,ZAF,sud-africaine,15
0313,Sanem,KOR,sud-coréenne,7
0313,Sanem,SSD,sud-soudanaise,1
0313,Sanem,CHE,suisse,23
0313,Sanem,SYR,syrienne,192
0313,Sanem,TWN,taïwanaise,2
0313,Sanem,TZA,tanzanienne,1
0313,Sanem,CZE,tchèque,10
0313,Sanem,THA,thaïlandaise,9
0313,Sanem,TGO,togolaise,5
0313,Sanem,TUN,tunisienne,89
0313,Sanem,TUR,turque,72
0313,Sanem,UKR,ukrainienne,65
0313,Sanem,VEN,vénézuélienne,39
0313,Sanem,VNM,vietnamienne,13
0313,Sanem,YEM,yéménite,1
0313,Sanem,ZWE,zimbabwéenne,4
1310,Schengen,YUG,++yougoslave,1
1310,Schengen,EGY,égyptienne,1
1310,Schengen,ERI,érythréenne,16
1310,Schengen,ETH,éthiopienne,5
1310,Schengen,AFG,afghane,1
1310,Schengen,ALB,albanaise,1
1310,Schengen,DZA,algérienne,4
1310,Schengen,DEU,allemande,235
1310,Schengen,USA,américaine,11
1310,Schengen,XXA,apatride,1
1310,Schengen,AUT,autrichienne,14
1310,Schengen,BEN,béninoise,5
1310,Schengen,BEL,belge,101
1310,Schengen,BLR,biélorusse,3
1310,Schengen,BRA,brésilienne,19
1310,Schengen,GBR,britannique,59
1310,Schengen,BGR,bulgare,10
1310,Schengen,BFA,burkinabè,1
1310,Schengen,CPV,caboverdienne,12
1310,Schengen,CMR,camerounaise,7
1310,Schengen,CAN,canadienne,3
1310,Schengen,CHN,chinoise,17
1310,Schengen,CYP,chypriote,2
1310,Schengen,COL,colombienne,1
1310,Schengen,COG,congolaise,1
1310,Schengen,HRV,croate,5
1310,Schengen,DNK,danoise,9
1310,Schengen,COD,de la République démocratique du Congo,4
1310,Schengen,BIH,de Bosnie-Herzégovine,26
1310,Schengen,GNB,de Guinée-Bissau,6
1310,Schengen,MKD,de la Macédoine du Nord,2
1310,Schengen,DOM,dominicaine,2
1310,Schengen,ESP,espagnole,24
1310,Schengen,EST,estonienne,4
1310,Schengen,FRA,française,384
1310,Schengen,GRC,grecque,11
1310,Schengen,GIN,guinéenne,1
1310,Schengen,HUN,hongroise,13
1310,Schengen,XXX,indéterminée,5
1310,Schengen,IND,indienne,6
1310,Schengen,IRN,iranienne,10
1310,Schengen,IRQ,iraquienne,18
1310,Schengen,IRL,irlandaise,16
1310,Schengen,ISL,islandaise,1
1310,Schengen,ITA,italienne,119
1310,Schengen,CIV,ivoirienne,18
1310,Schengen,KAZ,kazakhe,2
1310,Schengen,XXK,kosovare,20
1310,Schengen,LUX,luxembourgeoise,3765
1310,Schengen,MDG,malgache,1
1310,Schengen,MLT,maltaise,4
1310,Schengen,MAR,marocaine,6
1310,Schengen,MUS,mauricienne,2
1310,Schengen,MEX,mexicaine,5
1310,Schengen,MNE,monténégrine,25
1310,Schengen,NLD,néerlandaise,31
1310,Schengen,NZL,néo-zélandaise,1
1310,Schengen,NPL,népalaise,1
1310,Schengen,NGA,nigériane,4
1310,Schengen,NOR,norvégienne,3
1310,Schengen,UZB,ouzbèke,1
1310,Schengen,PER,péruvienne,1
1310,Schengen,PAK,pakistanaise,6
1310,Schengen,PHL,philippine,9
1310,Schengen,POL,polonaise,32
1310,Schengen,PRT,portugaise,674
1310,Schengen,ROU,roumaine,14
1310,Schengen,RUS,russe,14
1310,Schengen,SEN,sénégalaise,6
1310,Schengen,SRB,serbe,14
1310,Schengen,SVN,slovène,4
1310,Schengen,SVK,slovaque,4
1310,Schengen,SOM,somalienne,2
1310,Schengen,SWE,suédoise,2
1310,Schengen,ZAF,sud-africaine,4
1310,Schengen,CHE,suisse,7
1310,Schengen,SYR,syrienne,37
1310,Schengen,TWN,taïwanaise,2
1310,Schengen,CZE,tchèque,1
1310,Schengen,THA,thaïlandaise,5
1310,Schengen,TGO,togolaise,1
1310,Schengen,TUN,tunisienne,14
1310,Schengen,TUR,turque,13
1310,Schengen,UKR,ukrainienne,24
1310,Schengen,VNM,vietnamienne,1
1310,Schengen,YEM,yéménite,1
0713,Schieren,EGY,égyptienne,7
0713,Schieren,ERI,érythréenne,2
0713,Schieren,ALB,albanaise,6
0713,Schieren,DZA,algérienne,1
0713,Schieren,DEU,allemande,39
0713,Schieren,USA,américaine,3
0713,Schieren,BEL,belge,32
0713,Schieren,BRA,brésilienne,16
0713,Schieren,GBR,britannique,10
0713,Schieren,CPV,caboverdienne,39
0713,Schieren,KHM,cambodgienne,1
0713,Schieren,CMR,camerounaise,10
0713,Schieren,CHN,chinoise,13
0713,Schieren,COL,colombienne,2
0713,Schieren,HRV,croate,4
0713,Schieren,DNK,danoise,3
0713,Schieren,BIH,de Bosnie-Herzégovine,2
0713,Schieren,GNB,de Guinée-Bissau,1
0713,Schieren,STP,de Sao Tomé-et-Principe,1
0713,Schieren,ESP,espagnole,19
0713,Schieren,FRA,française,51
0713,Schieren,GEO,géorgienne,2
0713,Schieren,GIN,guinéenne,1
0713,Schieren,IND,indienne,10
0713,Schieren,IDN,indonésienne,1
0713,Schieren,IRN,iranienne,5
0713,Schieren,ITA,italienne,71
0713,Schieren,XXK,kosovare,4
0713,Schieren,LVA,lettonne,3
0713,Schieren,LUX,luxembourgeoise,1426
0713,Schieren,MDG,malgache,2
0713,Schieren,MLT,maltaise,2
0713,Schieren,MAR,marocaine,1
0713,Schieren,MUS,mauricienne,2
0713,Schieren,MEX,mexicaine,3
0713,Schieren,MNE,monténégrine,35
0713,Schieren,NLD,néerlandaise,10
0713,Schieren,NZL,néo-zélandaise,1
0713,Schieren,NGA,nigériane,2
0713,Schieren,PAN,panaméenne,1
0713,Schieren,PHL,philippine,1
0713,Schieren,POL,polonaise,5
0713,Schieren,PRT,portugaise,583
0713,Schieren,ROU,roumaine,23
0713,Schieren,RUS,russe,8
0713,Schieren,SEN,sénégalaise,2
0713,Schieren,SRB,serbe,14
0713,Schieren,SVN,slovène,5
0713,Schieren,SWE,suédoise,2
0713,Schieren,ZAF,sud-africaine,2
0713,Schieren,CHE,suisse,1
0713,Schieren,SYR,syrienne,13
0713,Schieren,THA,thaïlandaise,4
0713,Schieren,TUN,tunisienne,2
0713,Schieren,TUR,turque,6
0713,Schieren,UKR,ukrainienne,8
0713,Schieren,VEN,vénézuélienne,1
0314,Schifflange,YUG,++yougoslave,6
0314,Schifflange,EGY,égyptienne,3
0314,Schifflange,ECU,équatorienne,1
0314,Schifflange,ERI,érythréenne,44
0314,Schifflange,ETH,éthiopienne,6
0314,Schifflange,AFG,afghane,10
0314,Schifflange,ALB,albanaise,19
0314,Schifflange,DZA,algérienne,18
0314,Schifflange,DEU,allemande,157
0314,Schifflange,USA,américaine,12
0314,Schifflange,AGO,angolaise,8
0314,Schifflange,XXA,apatride,1
0314,Schifflange,ARG,argentine,8
0314,Schifflange,ARM,arménienne,7
0314,Schifflange,AUT,autrichienne,11
0314,Schifflange,AZE,azerbaïdjanaise,7
0314,Schifflange,BEN,béninoise,7
0314,Schifflange,BGD,bangladaise,9
0314,Schifflange,BEL,belge,128
0314,Schifflange,BLR,biélorusse,2
0314,Schifflange,BOL,bolivienne,1
0314,Schifflange,BRA,brésilienne,103
0314,Schifflange,GBR,britannique,47
0314,Schifflange,BGR,bulgare,23
0314,Schifflange,BFA,burkinabè,1
0314,Schifflange,CPV,caboverdienne,206
0314,Schifflange,CMR,camerounaise,47
0314,Schifflange,CAN,canadienne,2
0314,Schifflange,CHL,chilienne,1
0314,Schifflange,CHN,chinoise,158
0314,Schifflange,COL,colombienne,8
0314,Schifflange,COG,congolaise,2
0314,Schifflange,HRV,croate,28
0314,Schifflange,CUB,cubaine,2
0314,Schifflange,DNK,danoise,1
0314,Schifflange,COD,de la République démocratique du Congo,3
0314,Schifflange,BIH,de Bosnie-Herzégovine,165
0314,Schifflange,GNB,de Guinée-Bissau,16
0314,Schifflange,STP,de Sao Tomé-et-Principe,5
0314,Schifflange,MKD,de la Macédoine du Nord,22
0314,Schifflange,DOM,dominicaine,9
0314,Schifflange,MMR,du Myanmar,3
0314,Schifflange,ESP,espagnole,87
0314,Schifflange,EST,estonienne,5
0314,Schifflange,FIN,finlandaise,2
0314,Schifflange,FRA,française,757
0314,Schifflange,GAB,gabonaise,2
0314,Schifflange,GMB,gambienne,9
0314,Schifflange,GRC,grecque,26
0314,Schifflange,GIN,guinéenne,22
0314,Schifflange,HTI,haïtienne,1
0314,Schifflange,HUN,hongroise,14
0314,Schifflange,XXX,indéterminée,2
0314,Schifflange,IND,indienne,110
0314,Schifflange,IDN,indonésienne,1
0314,Schifflange,IRN,iranienne,25
0314,Schifflange,IRQ,iraquienne,29
0314,Schifflange,IRL,irlandaise,14
0314,Schifflange,ISL,islandaise,6
0314,Schifflange,ITA,italienne,461
0314,Schifflange,CIV,ivoirienne,8
0314,Schifflange,JPN,japonaise,3
0314,Schifflange,KEN,kényane,3
0314,Schifflange,KAZ,kazakhe,2
0314,Schifflange,XXK,kosovare,105
0314,Schifflange,LVA,lettonne,1
0314,Schifflange,LBN,libanaise,4
0314,Schifflange,LTU,lituanienne,3
0314,Schifflange,LUX,luxembourgeoise,7001
0314,Schifflange,MYS,malaisienne,7
0314,Schifflange,MDG,malgache,9
0314,Schifflange,MLI,malienne,1
0314,Schifflange,MAR,marocaine,68
0314,Schifflange,MUS,mauricienne,12
0314,Schifflange,MEX,mexicaine,7
0314,Schifflange,MDA,moldave,1
0314,Schifflange,MNE,monténégrine,331
0314,Schifflange,NLD,néerlandaise,18
0314,Schifflange,NPL,népalaise,50
0314,Schifflange,NGA,nigériane,10
0314,Schifflange,NER,nigérienne,3
0314,Schifflange,UZB,ouzbèke,6
0314,Schifflange,PER,péruvienne,6
0314,Schifflange,PAK,pakistanaise,20
0314,Schifflange,PAN,panaméenne,1
0314,Schifflange,PHL,philippine,23
0314,Schifflange,POL,polonaise,36
0314,Schifflange,PRT,portugaise,2568
0314,Schifflange,ROU,roumaine,93
0314,Schifflange,RUS,russe,38
0314,Schifflange,SEN,sénégalaise,15
0314,Schifflange,SRB,serbe,149
0314,Schifflange,SVN,slovène,5
0314,Schifflange,SVK,slovaque,6
0314,Schifflange,SOM,somalienne,5
0314,Schifflange,SDN,soudanaise,1
0314,Schifflange,LKA,sri-lankaise,11
0314,Schifflange,SWE,suédoise,12
0314,Schifflange,ZAF,sud-africaine,1
0314,Schifflange,KOR,sud-coréenne,2
0314,Schifflange,CHE,suisse,10
0314,Schifflange,SYR,syrienne,113
0314,Schifflange,TWN,taïwanaise,5
0314,Schifflange,CZE,tchèque,15
0314,Schifflange,THA,thaïlandaise,22
0314,Schifflange,TGO,togolaise,3
0314,Schifflange,TUN,tunisienne,72
0314,Schifflange,TUR,turque,20
0314,Schifflange,UKR,ukrainienne,80
0314,Schifflange,URY,uruguayenne,3
0314,Schifflange,VEN,vénézuélienne,12
0314,Schifflange,VNM,vietnamienne,22
0314,Schifflange,ZWE,zimbabwéenne,5
0406,Schuttrange,EGY,égyptienne,6
0406,Schuttrange,ERI,érythréenne,4
0406,Schuttrange,AFG,afghane,1
0406,Schuttrange,DZA,algérienne,5
0406,Schuttrange,DEU,allemande,232
0406,Schuttrange,USA,américaine,24
0406,Schuttrange,AGO,angolaise,4
0406,Schuttrange,ARG,argentine,6
0406,Schuttrange,ARM,arménienne,2
0406,Schuttrange,AUS,australienne,9
0406,Schuttrange,AUT,autrichienne,14
0406,Schuttrange,BEN,béninoise,1
0406,Schuttrange,BEL,belge,177
0406,Schuttrange,BLR,biélorusse,1
0406,Schuttrange,BRA,brésilienne,37
0406,Schuttrange,GBR,britannique,193
0406,Schuttrange,GBN,britannique d'outre-mer,1
0406,Schuttrange,BGR,bulgare,26
0406,Schuttrange,CPV,caboverdienne,27
0406,Schuttrange,CMR,camerounaise,13
0406,Schuttrange,CAN,canadienne,16
0406,Schuttrange,CHL,chilienne,5
0406,Schuttrange,CHN,chinoise,22
0406,Schuttrange,COL,colombienne,1
0406,Schuttrange,CRI,costaricienne,2
0406,Schuttrange,HRV,croate,10
0406,Schuttrange,CUB,cubaine,1
0406,Schuttrange,DNK,danoise,42
0406,Schuttrange,COD,de la République démocratique du Congo,8
0406,Schuttrange,BIH,de Bosnie-Herzégovine,5
0406,Schuttrange,GNB,de Guinée-Bissau,1
0406,Schuttrange,SLE,de Sierra Leone,1
0406,Schuttrange,DOM,dominicaine,2
0406,Schuttrange,ESP,espagnole,124
0406,Schuttrange,EST,estonienne,5
0406,Schuttrange,FIN,finlandaise,22
0406,Schuttrange,FRA,française,481
0406,Schuttrange,GEO,géorgienne,2
0406,Schuttrange,GRC,grecque,84
0406,Schuttrange,GIN,guinéenne,6
0406,Schuttrange,HUN,hongroise,35
0406,Schuttrange,XXX,indéterminée,1
0406,Schuttrange,IND,indienne,30
0406,Schuttrange,IDN,indonésienne,2
0406,Schuttrange,IRN,iranienne,6
0406,Schuttrange,IRQ,iraquienne,1
0406,Schuttrange,IRL,irlandaise,67
0406,Schuttrange,ISL,islandaise,10
0406,Schuttrange,ISR,israélienne,4
0406,Schuttrange,ITA,italienne,197
0406,Schuttrange,CIV,ivoirienne,1
0406,Schuttrange,JPN,japonaise,8
0406,Schuttrange,KEN,kényane,3
0406,Schuttrange,KGZ,kirghize,2
0406,Schuttrange,XXK,kosovare,3
0406,Schuttrange,LVA,lettonne,19
0406,Schuttrange,LBR,libérienne,1
0406,Schuttrange,LBN,libanaise,1
0406,Schuttrange,LTU,lituanienne,9
0406,Schuttrange,LUX,luxembourgeoise,2588
0406,Schuttrange,MYS,malaisienne,2
0406,Schuttrange,MAR,marocaine,23
0406,Schuttrange,MUS,mauricienne,10
0406,Schuttrange,MEX,mexicaine,7
0406,Schuttrange,MDA,moldave,1
0406,Schuttrange,MNE,monténégrine,13
0406,Schuttrange,NLD,néerlandaise,106
0406,Schuttrange,NGA,nigériane,13
0406,Schuttrange,NOR,norvégienne,8
0406,Schuttrange,PER,péruvienne,1
0406,Schuttrange,PAK,pakistanaise,3
0406,Schuttrange,PHL,philippine,15
0406,Schuttrange,POL,polonaise,105
0406,Schuttrange,PRT,portugaise,360
0406,Schuttrange,ROU,roumaine,57
0406,Schuttrange,RUS,russe,20
0406,Schuttrange,SEN,sénégalaise,1
0406,Schuttrange,SRB,serbe,6
0406,Schuttrange,SCG,serbe-et-monténégrine,1
0406,Schuttrange,SGP,singapourienne,2
0406,Schuttrange,SVN,slovène,4
0406,Schuttrange,SVK,slovaque,11
0406,Schuttrange,SOM,somalienne,1
0406,Schuttrange,SDN,soudanaise,1
0406,Schuttrange,LKA,sri-lankaise,1
0406,Schuttrange,SWE,suédoise,41
0406,Schuttrange,ZAF,sud-africaine,14
0406,Schuttrange,CHE,suisse,9
0406,Schuttrange,SYR,syrienne,27
0406,Schuttrange,TWN,taïwanaise,1
0406,Schuttrange,CZE,tchèque,14
0406,Schuttrange,THA,thaïlandaise,4
0406,Schuttrange,TGO,togolaise,3
0406,Schuttrange,TUN,tunisienne,16
0406,Schuttrange,TKM,turkmène,5
0406,Schuttrange,TUR,turque,8
0406,Schuttrange,UKR,ukrainienne,37
0406,Schuttrange,VEN,vénézuélienne,3
1307,Stadtbredimus,ECU,équatorienne,1
1307,Stadtbredimus,ERI,érythréenne,1
1307,Stadtbredimus,DEU,allemande,79
1307,Stadtbredimus,USA,américaine,12
1307,Stadtbredimus,AUT,autrichienne,3
1307,Stadtbredimus,BEN,béninoise,1
1307,Stadtbredimus,BEL,belge,51
1307,Stadtbredimus,BRA,brésilienne,20
1307,Stadtbredimus,GBR,britannique,43
1307,Stadtbredimus,CPV,caboverdienne,5
1307,Stadtbredimus,CMR,camerounaise,1
1307,Stadtbredimus,CAN,canadienne,3
1307,Stadtbredimus,CHL,chilienne,2
1307,Stadtbredimus,CYP,chypriote,1
1307,Stadtbredimus,COG,congolaise,1
1307,Stadtbredimus,DNK,danoise,8
1307,Stadtbredimus,BIH,de Bosnie-Herzégovine,8
1307,Stadtbredimus,GNB,de Guinée-Bissau,1
1307,Stadtbredimus,DOM,dominicaine,3
1307,Stadtbredimus,ESP,espagnole,13
1307,Stadtbredimus,FIN,finlandaise,7
1307,Stadtbredimus,FRA,française,94
1307,Stadtbredimus,GRC,grecque,7
1307,Stadtbredimus,GIN,guinéenne,1
1307,Stadtbredimus,HUN,hongroise,4
1307,Stadtbredimus,XXX,indéterminée,1
1307,Stadtbredimus,IND,indienne,3
1307,Stadtbredimus,IRL,irlandaise,12
1307,Stadtbredimus,ISL,islandaise,2
1307,Stadtbredimus,ITA,italienne,34
1307,Stadtbredimus,CIV,ivoirienne,1
1307,Stadtbredimus,JPN,japonaise,3
1307,Stadtbredimus,KEN,kényane,2
1307,Stadtbredimus,KAZ,kazakhe,2
1307,Stadtbredimus,XXK,kosovare,5
1307,Stadtbredimus,LVA,lettonne,4
1307,Stadtbredimus,LTU,lituanienne,3
1307,Stadtbredimus,LUX,luxembourgeoise,1392
1307,Stadtbredimus,MDG,malgache,1
1307,Stadtbredimus,MAR,marocaine,14
1307,Stadtbredimus,MNE,monténégrine,16
1307,Stadtbredimus,NLD,néerlandaise,9
1307,Stadtbredimus,NGA,nigériane,1
1307,Stadtbredimus,PER,péruvienne,5
1307,Stadtbredimus,PAK,pakistanaise,4
1307,Stadtbredimus,PHL,philippine,1
1307,Stadtbredimus,POL,polonaise,38
1307,Stadtbredimus,PRT,portugaise,305
1307,Stadtbredimus,ROU,roumaine,9
1307,Stadtbredimus,RUS,russe,11
1307,Stadtbredimus,SEN,sénégalaise,5
1307,Stadtbredimus,SRB,serbe,10
1307,Stadtbredimus,SVN,slovène,2
1307,Stadtbredimus,SVK,slovaque,4
1307,Stadtbredimus,SWE,suédoise,6
1307,Stadtbredimus,ZAF,sud-africaine,6
1307,Stadtbredimus,CHE,suisse,2
1307,Stadtbredimus,SYR,syrienne,4
1307,Stadtbredimus,TWN,taïwanaise,1
1307,Stadtbredimus,CZE,tchèque,4
1307,Stadtbredimus,THA,thaïlandaise,2
1307,Stadtbredimus,TUN,tunisienne,11
1307,Stadtbredimus,TUR,turque,1
1307,Stadtbredimus,UKR,ukrainienne,7
1307,Stadtbredimus,VEN,vénézuélienne,1
0211,Steinfort,YUG,++yougoslave,3
0211,Steinfort,EGY,égyptienne,7
0211,Steinfort,ECU,équatorienne,11
0211,Steinfort,ERI,érythréenne,24
0211,Steinfort,AFG,afghane,5
0211,Steinfort,ALB,albanaise,15
0211,Steinfort,DZA,algérienne,4
0211,Steinfort,DEU,allemande,114
0211,Steinfort,USA,américaine,21
0211,Steinfort,AGO,angolaise,1
0211,Steinfort,XXA,apatride,3
0211,Steinfort,ARG,argentine,1
0211,Steinfort,ARM,arménienne,2
0211,Steinfort,AUT,autrichienne,7
0211,Steinfort,BEN,béninoise,9
0211,Steinfort,BGD,bangladaise,2
0211,Steinfort,BEL,belge,760
0211,Steinfort,BLR,biélorusse,6
0211,Steinfort,BOL,bolivienne,1
0211,Steinfort,BRA,brésilienne,31
0211,Steinfort,GBR,britannique,92
0211,Steinfort,BGR,bulgare,13
0211,Steinfort,BDI,burundaise,1
0211,Steinfort,CPV,caboverdienne,22
0211,Steinfort,CMR,camerounaise,13
0211,Steinfort,CAN,canadienne,6
0211,Steinfort,CHN,chinoise,43
0211,Steinfort,CYP,chypriote,2
0211,Steinfort,COL,colombienne,4
0211,Steinfort,COM,comorienne,3
0211,Steinfort,HRV,croate,14
0211,Steinfort,DNK,danoise,8
0211,Steinfort,COD,de la République démocratique du Congo,3
0211,Steinfort,BIH,de Bosnie-Herzégovine,13
0211,Steinfort,GNB,de Guinée-Bissau,4
0211,Steinfort,MKD,de la Macédoine du Nord,3
0211,Steinfort,DOM,dominicaine,3
0211,Steinfort,ESP,espagnole,52
0211,Steinfort,EST,estonienne,2
